Date,Crop,Unit,Price
2022-05-10,Lentil,₹/quintal,6444.94
2022-05-11,Apple,₹/kg,166.66
2022-05-11,Pigeonpeas,₹/quintal,6177.57
2022-05-11,Lentil,₹/quintal,6777.68
2022-05-12,Maize,₹/quintal,2044.84
2022-05-12,Lentil,₹/quintal,5816.14
2022-05-12,Rice,₹/quintal,2611.5
2022-05-13,Kidneybeans,₹/quintal,8826.28
2022-05-13,Orange,₹/kg,63.68
2022-05-13,Muskmelon,₹/kg,34.3
2022-05-13,Lentil,₹/quintal,6196.67
2022-05-13,Rice,₹/quintal,2645.26
2022-05-13,Rice,₹/quintal,2496.4
2022-05-13,Grapes,₹/kg,62.19
2022-05-14,Apple,₹/kg,109.73
2022-05-14,Apple,₹/kg,124.72
2022-05-14,Banana,₹/kg,16.13
2022-05-14,Papaya,₹/kg,40.89
2022-05-15,Grapes,₹/kg,107.28
2022-05-15,Coconut,₹/100 pieces,2831.44
2022-05-15,Mungbean,₹/quintal,7029.2
2022-05-15,Banana,₹/kg,31.25
2022-05-15,Orange,₹/kg,64.65
2022-05-15,Cotton,₹/quintal,7886.8
2022-05-15,Pigeonpeas,₹/quintal,7034.26
2022-05-15,Blackgram,₹/quintal,6660.22
2022-05-16,Watermelon,₹/kg,18.94
2022-05-16,Lentil,₹/quintal,6309.01
2022-05-16,Watermelon,₹/kg,11.45
2022-05-17,Chickpea,₹/quintal,5066.1
2022-05-17,Watermelon,₹/kg,13.93
2022-05-17,Rice,₹/quintal,2379.49
2022-05-17,Rice,₹/quintal,2196.7
2022-05-18,Mango,₹/kg,175.93
2022-05-18,Watermelon,₹/kg,23.68
2022-05-18,Watermelon,₹/kg,19.28
2022-05-18,Coconut,₹/100 pieces,1819.79
2022-05-18,Rice,₹/quintal,2307.27
2022-05-19,Rice,₹/quintal,2088.19
2022-05-19,Mungbean,₹/quintal,7007.02
2022-05-19,Coffee,₹/kg,283.59
2022-05-19,Cotton,₹/quintal,7033.22
2022-05-19,Orange,₹/kg,67.71
2022-05-19,Watermelon,₹/kg,18.24
2022-05-19,Jute,₹/quintal,4970.97
2022-05-19,Chickpea,₹/quintal,5051.68
2022-05-19,Chickpea,₹/quintal,5449.4
2022-05-20,Papaya,₹/kg,21.82
2022-05-20,Watermelon,₹/kg,13.18
2022-05-20,Rice,₹/quintal,2636.29
2022-05-20,Banana,₹/kg,23.31
2022-05-20,Mango,₹/kg,128.41
2022-05-20,Cotton,₹/quintal,6576.8
2022-05-21,Coconut,₹/100 pieces,1875.0
2022-05-21,Kidneybeans,₹/quintal,7730.85
2022-05-21,Chickpea,₹/quintal,4883.19
2022-05-21,Maize,₹/quintal,2171.31
2022-05-21,Pomegranate,₹/kg,88.01
2022-05-22,Mothbeans,₹/quintal,6407.91
2022-05-22,Coffee,₹/kg,371.38
2022-05-22,Pomegranate,₹/kg,74.32
2022-05-23,Kidneybeans,₹/quintal,8161.7
2022-05-23,Kidneybeans,₹/quintal,7855.24
2022-05-23,Cotton,₹/quintal,7324.46
2022-05-24,Cotton,₹/quintal,8745.69
2022-05-24,Banana,₹/kg,37.75
2022-05-24,Banana,₹/kg,38.09
2022-05-24,Chickpea,₹/quintal,5236.86
2022-05-25,Orange,₹/kg,48.56
2022-05-25,Jute,₹/quintal,4669.14
2022-05-25,Orange,₹/kg,40.72
2022-05-25,Coconut,₹/100 pieces,2782.0
2022-05-26,Apple,₹/kg,108.13
2022-05-26,Papaya,₹/kg,29.1
2022-05-26,Maize,₹/quintal,2390.68
2022-05-27,Jute,₹/quintal,6169.29
2022-05-27,Mango,₹/kg,58.33
2022-05-27,Coconut,₹/100 pieces,1672.22
2022-05-27,Mango,₹/kg,67.74
2022-05-28,Coffee,₹/kg,392.03
2022-05-28,Kidneybeans,₹/quintal,7155.13
2022-05-28,Lentil,₹/quintal,6647.48
2022-05-28,Apple,₹/kg,141.12
2022-05-28,Papaya,₹/kg,31.14
2022-05-29,Watermelon,₹/kg,21.55
2022-05-29,Watermelon,₹/kg,15.39
2022-05-30,Orange,₹/kg,59.72
2022-05-30,Jute,₹/quintal,5370.46
2022-05-30,Watermelon,₹/kg,24.22
2022-05-30,Muskmelon,₹/kg,28.51
2022-05-30,Pomegranate,₹/kg,114.84
2022-05-30,Mango,₹/kg,106.5
2022-05-30,Maize,₹/quintal,1816.83
2022-05-31,Coconut,₹/100 pieces,2600.97
2022-05-31,Grapes,₹/kg,94.35
2022-05-31,Papaya,₹/kg,20.43
2022-05-31,Apple,₹/kg,80.76
2022-05-31,Mothbeans,₹/quintal,5983.38
2022-06-01,Lentil,₹/quintal,6639.09
2022-06-01,Apple,₹/kg,116.85
2022-06-01,Orange,₹/kg,44.17
2022-06-01,Kidneybeans,₹/quintal,8204.02
2022-06-02,Papaya,₹/kg,22.44
2022-06-02,Cotton,₹/quintal,6109.43
2022-06-02,Pigeonpeas,₹/quintal,6485.12
2022-06-03,Maize,₹/quintal,1962.81
2022-06-03,Orange,₹/kg,53.72
2022-06-03,Rice,₹/quintal,2195.7
2022-06-03,Chickpea,₹/quintal,4683.44
2022-06-03,Jute,₹/quintal,4855.7
2022-06-03,Grapes,₹/kg,106.81
2022-06-04,Pomegranate,₹/kg,132.32
2022-06-04,Maize,₹/quintal,2364.74
2022-06-04,Mothbeans,₹/quintal,6466.46
2022-06-05,Blackgram,₹/quintal,6747.23
2022-06-05,Pigeonpeas,₹/quintal,6801.42
2022-06-05,Orange,₹/kg,51.62
2022-06-05,Coffee,₹/kg,171.43
2022-06-05,Apple,₹/kg,116.16
2022-06-05,Pomegranate,₹/kg,81.83
2022-06-06,Coffee,₹/kg,358.48
2022-06-06,Coconut,₹/100 pieces,1750.12
2022-06-06,Blackgram,₹/quintal,7998.56
2022-06-06,Watermelon,₹/kg,18.63
2022-06-06,Coconut,₹/100 pieces,1518.71
2022-06-06,Pomegranate,₹/kg,138.75
2022-06-07,Coconut,₹/100 pieces,1775.3
2022-06-07,Jute,₹/quintal,5778.83
2022-06-07,Watermelon,₹/kg,23.45
2022-06-07,Orange,₹/kg,46.99
2022-06-07,Banana,₹/kg,21.59
2022-06-07,Chickpea,₹/quintal,5224.89
2022-06-08,Coffee,₹/kg,223.71
2022-06-08,Coffee,₹/kg,337.02
2022-06-08,Mango,₹/kg,98.19
2022-06-08,Jute,₹/quintal,4566.26
2022-06-09,Watermelon,₹/kg,12.65
2022-06-09,Rice,₹/quintal,2024.69
2022-06-09,Maize,₹/quintal,2089.84
2022-06-09,Muskmelon,₹/kg,32.54
2022-06-10,Mothbeans,₹/quintal,6268.46
2022-06-10,Grapes,₹/kg,103.92
2022-06-10,Cotton,₹/quintal,6374.42
2022-06-10,Chickpea,₹/quintal,5457.69
2022-06-10,Rice,₹/quintal,2460.51
2022-06-11,Cotton,₹/quintal,8030.33
2022-06-12,Maize,₹/quintal,2174.53
2022-06-12,Chickpea,₹/quintal,4781.14
2022-06-12,Watermelon,₹/kg,17.91
2022-06-12,Lentil,₹/quintal,6536.61
2022-06-12,Mungbean,₹/quintal,6868.22
2022-06-12,Coconut,₹/100 pieces,2860.65
2022-06-12,Blackgram,₹/quintal,7370.54
2022-06-12,Maize,₹/quintal,2176.47
2022-06-12,Mango,₹/kg,42.56
2022-06-13,Mango,₹/kg,62.6
2022-06-13,Pigeonpeas,₹/quintal,8043.12
2022-06-13,Coconut,₹/100 pieces,2155.11
2022-06-13,Banana,₹/kg,21.78
2022-06-13,Apple,₹/kg,175.77
2022-06-14,Pigeonpeas,₹/quintal,6672.29
2022-06-14,Maize,₹/quintal,1984.04
2022-06-14,Jute,₹/quintal,5527.69
2022-06-14,Cotton,₹/quintal,7817.4
2022-06-14,Coffee,₹/kg,349.86
2022-06-14,Papaya,₹/kg,28.28
2022-06-15,Mungbean,₹/quintal,7614.51
2022-06-15,Lentil,₹/quintal,6198.4
2022-06-16,Pomegranate,₹/kg,83.86
2022-06-16,Watermelon,₹/kg,10.88
2022-06-16,Kidneybeans,₹/quintal,7745.31
2022-06-16,Watermelon,₹/kg,10.88
2022-06-16,Kidneybeans,₹/quintal,8137.04
2022-06-17,Apple,₹/kg,129.59
2022-06-17,Orange,₹/kg,69.5
2022-06-17,Coffee,₹/kg,281.6
2022-06-17,Banana,₹/kg,20.34
2022-06-17,Coffee,₹/kg,368.51
2022-06-18,Grapes,₹/kg,92.3
2022-06-18,Mothbeans,₹/quintal,6873.68
2022-06-18,Maize,₹/quintal,2354.93
2022-06-18,Pigeonpeas,₹/quintal,7352.43
2022-06-18,Apple,₹/kg,114.99
2022-06-19,Grapes,₹/kg,110.72
2022-06-19,Pigeonpeas,₹/quintal,8359.85
2022-06-19,Blackgram,₹/quintal,6772.75
2022-06-20,Chickpea,₹/quintal,5400.41
2022-06-20,Banana,₹/kg,20.31
2022-06-20,Rice,₹/quintal,2027.62
2022-06-20,Banana,₹/kg,25.62
2022-06-20,Coffee,₹/kg,322.51
2022-06-20,Lentil,₹/quintal,6342.09
2022-06-20,Rice,₹/quintal,2641.94
2022-06-20,Jute,₹/quintal,5950.87
2022-06-20,Pigeonpeas,₹/quintal,7989.85
2022-06-20,Grapes,₹/kg,118.57
2022-06-21,Grapes,₹/kg,66.17
2022-06-21,Mango,₹/kg,82.6
2022-06-22,Kidneybeans,₹/quintal,8115.37
2022-06-22,Coffee,₹/kg,329.41
2022-06-22,Papaya,₹/kg,44.34
2022-06-22,Orange,₹/kg,58.12
2022-06-23,Kidneybeans,₹/quintal,8438.84
2022-06-23,Jute,₹/quintal,6462.75
2022-06-23,Cotton,₹/quintal,7052.25
2022-06-23,Grapes,₹/kg,80.01
2022-06-23,Pigeonpeas,₹/quintal,7013.16
2022-06-23,Pomegranate,₹/kg,85.03
2022-06-23,Apple,₹/kg,107.21
2022-06-24,Grapes,₹/kg,43.33
2022-06-24,Coconut,₹/100 pieces,2236.38
2022-06-24,Coffee,₹/kg,373.04
2022-06-24,Coffee,₹/kg,159.73
2022-06-24,Pigeonpeas,₹/quintal,6246.42
2022-06-24,Orange,₹/kg,52.41
2022-06-25,Maize,₹/quintal,2054.55
2022-06-25,Muskmelon,₹/kg,40.43
2022-06-25,Watermelon,₹/kg,12.22
2022-06-25,Banana,₹/kg,18.56
2022-06-26,Apple,₹/kg,131.89
2022-06-26,Coffee,₹/kg,332.37
2022-06-26,Pomegranate,₹/kg,133.34
2022-06-26,Cotton,₹/quintal,8314.7
2022-06-26,Coffee,₹/kg,260.22
2022-06-26,Cotton,₹/quintal,8959.57
2022-06-26,Mungbean,₹/quintal,7889.79
2022-06-26,Kidneybeans,₹/quintal,8991.03
2022-06-27,Pigeonpeas,₹/quintal,7402.45
2022-06-27,Lentil,₹/quintal,6847.07
2022-06-27,Lentil,₹/quintal,5703.0
2022-06-27,Orange,₹/kg,59.64
2022-06-27,Watermelon,₹/kg,13.77
2022-06-27,Mothbeans,₹/quintal,6107.42
2022-06-27,Blackgram,₹/quintal,6609.9
2022-06-28,Orange,₹/kg,62.45
2022-06-28,Orange,₹/kg,42.95
2022-06-29,Coffee,₹/kg,229.81
2022-06-29,Maize,₹/quintal,2114.52
2022-06-29,Apple,₹/kg,127.18
2022-06-29,Lentil,₹/quintal,6012.67
2022-06-29,Pomegranate,₹/kg,80.8
2022-06-29,Kidneybeans,₹/quintal,7182.19
2022-06-29,Coffee,₹/kg,255.73
2022-06-30,Chickpea,₹/quintal,4802.83
2022-06-30,Pomegranate,₹/kg,71.96
2022-06-30,Pigeonpeas,₹/quintal,6758.83
2022-06-30,Banana,₹/kg,39.63
2022-06-30,Papaya,₹/kg,21.8
2022-07-01,Papaya,₹/kg,31.44
2022-07-01,Coffee,₹/kg,307.56
2022-07-02,Coconut,₹/100 pieces,1586.76
2022-07-02,Mothbeans,₹/quintal,6243.58
2022-07-02,Pomegranate,₹/kg,116.45
2022-07-02,Pomegranate,₹/kg,101.99
2022-07-02,Watermelon,₹/kg,11.62
2022-07-03,Papaya,₹/kg,36.51
2022-07-03,Lentil,₹/quintal,6994.69
2022-07-04,Watermelon,₹/kg,16.58
2022-07-04,Banana,₹/kg,23.86
2022-07-05,Coffee,₹/kg,395.9
2022-07-05,Cotton,₹/quintal,7084.35
2022-07-05,Grapes,₹/kg,48.74
2022-07-05,Coconut,₹/100 pieces,2311.33
2022-07-05,Coconut,₹/100 pieces,2620.92
2022-07-05,Orange,₹/kg,42.74
2022-07-06,Coffee,₹/kg,348.21
2022-07-06,Coconut,₹/100 pieces,2773.86
2022-07-06,Grapes,₹/kg,54.28
2022-07-07,Mango,₹/kg,130.96
2022-07-08,Apple,₹/kg,152.0
2022-07-08,Maize,₹/quintal,2303.28
2022-07-08,Papaya,₹/kg,27.24
2022-07-09,Papaya,₹/kg,20.09
2022-07-10,Mothbeans,₹/quintal,6357.81
2022-07-10,Rice,₹/quintal,2525.23
2022-07-10,Mothbeans,₹/quintal,5735.69
2022-07-10,Chickpea,₹/quintal,5174.32
2022-07-11,Maize,₹/quintal,1969.25
2022-07-11,Pomegranate,₹/kg,90.66
2022-07-11,Mango,₹/kg,54.04
2022-07-11,Apple,₹/kg,128.87
2022-07-11,Kidneybeans,₹/quintal,7091.09
2022-07-12,Maize,₹/quintal,2230.07
2022-07-12,Pomegranate,₹/kg,77.49
2022-07-12,Blackgram,₹/quintal,7878.59
2022-07-12,Pomegranate,₹/kg,60.86
2022-07-13,Mothbeans,₹/quintal,6478.64
2022-07-13,Apple,₹/kg,83.49
2022-07-14,Mungbean,₹/quintal,7500.45
2022-07-14,Pigeonpeas,₹/quintal,6531.03
2022-07-14,Mungbean,₹/quintal,7115.09
2022-07-14,Maize,₹/quintal,1940.56
2022-07-14,Grapes,₹/kg,41.82
2022-07-15,Apple,₹/kg,164.57
2022-07-15,Papaya,₹/kg,39.89
2022-07-15,Mothbeans,₹/quintal,7340.53
2022-07-15,Watermelon,₹/kg,20.28
2022-07-15,Kidneybeans,₹/quintal,7501.96
2022-07-15,Maize,₹/quintal,2294.57
2022-07-16,Watermelon,₹/kg,12.27
2022-07-16,Coconut,₹/100 pieces,1643.13
2022-07-16,Mango,₹/kg,69.48
2022-07-16,Muskmelon,₹/kg,39.58
2022-07-17,Blackgram,₹/quintal,7574.97
2022-07-17,Chickpea,₹/quintal,5032.75
2022-07-17,Kidneybeans,₹/quintal,9021.81
2022-07-17,Watermelon,₹/kg,15.81
2022-07-17,Coconut,₹/100 pieces,1602.24
2022-07-17,Pigeonpeas,₹/quintal,6711.56
2022-07-17,Blackgram,₹/quintal,6091.34
2022-07-17,Watermelon,₹/kg,15.17
2022-07-18,Blackgram,₹/quintal,6220.38
2022-07-18,Chickpea,₹/quintal,4506.14
2022-07-18,Coffee,₹/kg,211.8
2022-07-18,Cotton,₹/quintal,8959.53
2022-07-19,Banana,₹/kg,24.21
2022-07-19,Pigeonpeas,₹/quintal,7555.59
2022-07-19,Jute,₹/quintal,5384.89
2022-07-19,Blackgram,₹/quintal,6082.45
2022-07-20,Mothbeans,₹/quintal,5704.8
2022-07-20,Lentil,₹/quintal,5596.96
2022-07-20,Pigeonpeas,₹/quintal,7814.04
2022-07-20,Mungbean,₹/quintal,6753.55
2022-07-20,Coconut,₹/100 pieces,1817.84
2022-07-21,Pigeonpeas,₹/quintal,8396.39
2022-07-21,Grapes,₹/kg,82.47
2022-07-21,Orange,₹/kg,56.03
2022-07-22,Jute,₹/quintal,6131.39
2022-07-22,Blackgram,₹/quintal,6975.15
2022-07-22,Coffee,₹/kg,177.31
2022-07-22,Kidneybeans,₹/quintal,7181.45
2022-07-22,Pomegranate,₹/kg,85.1
2022-07-23,Chickpea,₹/quintal,4506.67
2022-07-23,Chickpea,₹/quintal,5433.82
2022-07-23,Rice,₹/quintal,2190.91
2022-07-23,Watermelon,₹/kg,13.02
2022-07-23,Orange,₹/kg,57.25
2022-07-24,Lentil,₹/quintal,5537.03
2022-07-24,Mungbean,₹/quintal,7523.74
2022-07-25,Apple,₹/kg,86.16
2022-07-25,Mango,₹/kg,50.14
2022-07-26,Lentil,₹/quintal,6937.13
2022-07-26,Cotton,₹/quintal,7427.88
2022-07-26,Orange,₹/kg,45.46
2022-07-26,Maize,₹/quintal,2282.47
2022-07-27,Mothbeans,₹/quintal,6482.22
2022-07-28,Mango,₹/kg,167.6
2022-07-28,Mungbean,₹/quintal,6816.74
2022-07-28,Chickpea,₹/quintal,5301.25
2022-07-29,Pomegranate,₹/kg,112.09
2022-07-29,Papaya,₹/kg,20.85
2022-07-29,Rice,₹/quintal,2338.57
2022-07-29,Lentil,₹/quintal,6454.14
2022-07-30,Muskmelon,₹/kg,26.96
2022-07-30,Kidneybeans,₹/quintal,8432.25
2022-07-30,Orange,₹/kg,56.9
2022-07-30,Cotton,₹/quintal,7158.35
2022-07-30,Mango,₹/kg,108.5
2022-07-31,Rice,₹/quintal,2651.16
2022-07-31,Muskmelon,₹/kg,43.38
2022-07-31,Kidneybeans,₹/quintal,8310.77
2022-07-31,Papaya,₹/kg,20.44
2022-07-31,Pigeonpeas,₹/quintal,7535.6
2022-07-31,Chickpea,₹/quintal,5436.43
2022-07-31,Cotton,₹/quintal,7236.67
2022-07-31,Jute,₹/quintal,5594.78
2022-07-31,Apple,₹/kg,89.31
2022-08-01,Mothbeans,₹/quintal,6324.33
2022-08-01,Watermelon,₹/kg,20.28
2022-08-01,Blackgram,₹/quintal,6297.16
2022-08-01,Orange,₹/kg,49.9
2022-08-01,Grapes,₹/kg,86.01
2022-08-01,Chickpea,₹/quintal,4537.39
2022-08-02,Cotton,₹/quintal,7266.35
2022-08-02,Jute,₹/quintal,5784.41
2022-08-02,Muskmelon,₹/kg,29.16
2022-08-02,Kidneybeans,₹/quintal,8853.07
2022-08-02,Pomegranate,₹/kg,108.76
2022-08-03,Lentil,₹/quintal,6151.42
2022-08-03,Blackgram,₹/quintal,6097.72
2022-08-04,Banana,₹/kg,29.89
2022-08-04,Rice,₹/quintal,2228.6
2022-08-04,Muskmelon,₹/kg,23.58
2022-08-04,Coffee,₹/kg,166.4
2022-08-04,Mothbeans,₹/quintal,6379.25
2022-08-05,Apple,₹/kg,173.13
2022-08-05,Chickpea,₹/quintal,4811.27
2022-08-05,Mungbean,₹/quintal,7566.08
2022-08-05,Maize,₹/quintal,1926.45
2022-08-06,Mungbean,₹/quintal,7861.63
2022-08-06,Mothbeans,₹/quintal,5933.56
2022-08-07,Mothbeans,₹/quintal,5553.35
2022-08-07,Orange,₹/kg,52.66
2022-08-07,Rice,₹/quintal,2383.84
2022-08-08,Rice,₹/quintal,2574.1
2022-08-08,Maize,₹/quintal,2009.51
2022-08-08,Coffee,₹/kg,229.23
2022-08-08,Kidneybeans,₹/quintal,7210.1
2022-08-08,Lentil,₹/quintal,5969.55
2022-08-08,Coffee,₹/kg,309.39
2022-08-08,Watermelon,₹/kg,17.8
2022-08-09,Muskmelon,₹/kg,40.31
2022-08-09,Kidneybeans,₹/quintal,9204.39
2022-08-09,Lentil,₹/quintal,5722.22
2022-08-09,Grapes,₹/kg,79.17
2022-08-09,Jute,₹/quintal,5413.68
2022-08-09,Papaya,₹/kg,39.96
2022-08-09,Banana,₹/kg,25.08
2022-08-09,Orange,₹/kg,41.41
2022-08-09,Muskmelon,₹/kg,40.86
2022-08-09,Orange,₹/kg,47.95
2022-08-10,Mango,₹/kg,175.14
2022-08-10,Coconut,₹/100 pieces,2012.13
2022-08-10,Orange,₹/kg,48.94
2022-08-10,Maize,₹/quintal,2116.54
2022-08-11,Jute,₹/quintal,5979.38
2022-08-11,Papaya,₹/kg,26.53
2022-08-11,Mothbeans,₹/quintal,5782.21
2022-08-11,Grapes,₹/kg,103.46
2022-08-11,Coffee,₹/kg,381.35
2022-08-11,Lentil,₹/quintal,6700.79
2022-08-12,Rice,₹/quintal,2105.62
2022-08-13,Grapes,₹/kg,87.0
2022-08-13,Cotton,₹/quintal,8044.71
2022-08-13,Pomegranate,₹/kg,146.33
2022-08-13,Kidneybeans,₹/quintal,7044.82
2022-08-13,Banana,₹/kg,22.35
2022-08-13,Blackgram,₹/quintal,7848.19
2022-08-13,Pigeonpeas,₹/quintal,6244.89
2022-08-14,Orange,₹/kg,57.27
2022-08-14,Cotton,₹/quintal,6564.67
2022-08-14,Papaya,₹/kg,26.05
2022-08-14,Banana,₹/kg,24.93
2022-08-14,Lentil,₹/quintal,6833.49
2022-08-15,Blackgram,₹/quintal,6135.1
2022-08-15,Mungbean,₹/quintal,7603.47
2022-08-17,Mungbean,₹/quintal,7195.65
2022-08-17,Cotton,₹/quintal,7004.93
2022-08-17,Cotton,₹/quintal,6030.27
2022-08-17,Mango,₹/kg,93.95
2022-08-17,Mango,₹/kg,158.31
2022-08-17,Papaya,₹/kg,31.54
2022-08-17,Lentil,₹/quintal,6112.34
2022-08-17,Pigeonpeas,₹/quintal,8070.66
2022-08-17,Muskmelon,₹/kg,37.43
2022-08-18,Mungbean,₹/quintal,7878.85
2022-08-18,Grapes,₹/kg,68.46
2022-08-18,Apple,₹/kg,135.07
2022-08-19,Chickpea,₹/quintal,4750.61
2022-08-19,Jute,₹/quintal,5367.59
2022-08-19,Coffee,₹/kg,382.09
2022-08-19,Kidneybeans,₹/quintal,7404.24
2022-08-19,Coffee,₹/kg,294.08
2022-08-19,Orange,₹/kg,34.79
2022-08-19,Jute,₹/quintal,6033.94
2022-08-19,Grapes,₹/kg,60.32
2022-08-19,Pigeonpeas,₹/quintal,7228.99
2022-08-19,Papaya,₹/kg,45.46
2022-08-19,Lentil,₹/quintal,6535.59
2022-08-19,Coffee,₹/kg,152.85
2022-08-20,Papaya,₹/kg,24.34
2022-08-20,Banana,₹/kg,19.64
2022-08-20,Mango,₹/kg,78.94
2022-08-20,Maize,₹/quintal,2064.85
2022-08-20,Watermelon,₹/kg,16.78
2022-08-21,Papaya,₹/kg,43.22
2022-08-21,Banana,₹/kg,19.83
2022-08-22,Muskmelon,₹/kg,30.22
2022-08-22,Mothbeans,₹/quintal,7298.83
2022-08-22,Mungbean,₹/quintal,7881.13
2022-08-22,Mungbean,₹/quintal,7423.52
2022-08-22,Apple,₹/kg,155.8
2022-08-22,Watermelon,₹/kg,15.87
2022-08-22,Mungbean,₹/quintal,7703.83
2022-08-23,Mungbean,₹/quintal,7023.45
2022-08-23,Mothbeans,₹/quintal,5858.39
2022-08-23,Orange,₹/kg,69.23
2022-08-23,Papaya,₹/kg,29.95
2022-08-23,Pigeonpeas,₹/quintal,6457.2
2022-08-23,Mango,₹/kg,62.34
2022-08-23,Papaya,₹/kg,39.47
2022-08-24,Blackgram,₹/quintal,7029.68
2022-08-24,Maize,₹/quintal,2352.11
2022-08-25,Banana,₹/kg,23.18
2022-08-25,Kidneybeans,₹/quintal,8259.16
2022-08-25,Muskmelon,₹/kg,31.75
2022-08-25,Muskmelon,₹/kg,34.89
2022-08-25,Rice,₹/quintal,2223.5
2022-08-26,Cotton,₹/quintal,6715.28
2022-08-26,Mothbeans,₹/quintal,7201.95
2022-08-26,Mothbeans,₹/quintal,6202.13
2022-08-26,Pomegranate,₹/kg,140.43
2022-08-26,Maize,₹/quintal,2209.93
2022-08-26,Rice,₹/quintal,2455.72
2022-08-26,Mothbeans,₹/quintal,5519.28
2022-08-26,Muskmelon,₹/kg,36.07
2022-08-26,Banana,₹/kg,27.04
2022-08-26,Chickpea,₹/quintal,5327.55
2022-08-27,Orange,₹/kg,34.73
2022-08-27,Chickpea,₹/quintal,4550.93
2022-08-27,Pigeonpeas,₹/quintal,7979.21
2022-08-27,Cotton,₹/quintal,7830.75
2022-08-28,Maize,₹/quintal,2295.57
2022-08-28,Maize,₹/quintal,2238.06
2022-08-28,Blackgram,₹/quintal,7117.65
2022-08-29,Muskmelon,₹/kg,31.08
2022-08-29,Grapes,₹/kg,42.47
2022-08-29,Kidneybeans,₹/quintal,7066.99
2022-08-29,Orange,₹/kg,58.55
2022-08-29,Muskmelon,₹/kg,42.8
2022-08-30,Grapes,₹/kg,118.73
2022-08-30,Pomegranate,₹/kg,60.37
2022-08-30,Chickpea,₹/quintal,5274.84
2022-08-30,Mango,₹/kg,140.15
2022-08-30,Mungbean,₹/quintal,7562.31
2022-08-31,Grapes,₹/kg,48.78
2022-08-31,Orange,₹/kg,34.47
2022-08-31,Mothbeans,₹/quintal,6166.24
2022-08-31,Maize,₹/quintal,1804.06
2022-08-31,Maize,₹/quintal,2157.61
2022-09-01,Pigeonpeas,₹/quintal,8051.66
2022-09-02,Mango,₹/kg,158.14
2022-09-02,Watermelon,₹/kg,23.06
2022-09-02,Chickpea,₹/quintal,4544.07
2022-09-02,Maize,₹/quintal,1841.34
2022-09-02,Grapes,₹/kg,66.41
2022-09-02,Pomegranate,₹/kg,118.25
2022-09-02,Chickpea,₹/quintal,5129.66
2022-09-02,Coconut,₹/100 pieces,2429.39
2022-09-02,Mungbean,₹/quintal,6629.17
2022-09-03,Chickpea,₹/quintal,4516.66
2022-09-03,Coconut,₹/100 pieces,2794.06
2022-09-03,Mango,₹/kg,126.12
2022-09-03,Banana,₹/kg,16.59
2022-09-03,Pomegranate,₹/kg,119.49
2022-09-03,Blackgram,₹/quintal,7491.42
2022-09-03,Maize,₹/quintal,2222.29
2022-09-03,Coffee,₹/kg,302.53
2022-09-04,Lentil,₹/quintal,5905.73
2022-09-04,Cotton,₹/quintal,8727.36
2022-09-05,Grapes,₹/kg,119.98
2022-09-05,Mango,₹/kg,45.35
2022-09-05,Apple,₹/kg,108.27
2022-09-05,Papaya,₹/kg,43.97
2022-09-06,Chickpea,₹/quintal,4717.99
2022-09-06,Coffee,₹/kg,348.21
2022-09-06,Coconut,₹/100 pieces,1571.36
2022-09-06,Watermelon,₹/kg,19.45
2022-09-06,Coffee,₹/kg,296.89
2022-09-07,Banana,₹/kg,29.73
2022-09-07,Mothbeans,₹/quintal,6215.77
2022-09-07,Mungbean,₹/quintal,7615.33
2022-09-07,Jute,₹/quintal,5499.56
2022-09-07,Muskmelon,₹/kg,43.21
2022-09-08,Orange,₹/kg,68.84
2022-09-08,Mungbean,₹/quintal,7203.35
2022-09-08,Maize,₹/quintal,1875.95
2022-09-08,Grapes,₹/kg,42.93
2022-09-09,Rice,₹/quintal,2422.81
2022-09-09,Blackgram,₹/quintal,7173.69
2022-09-10,Chickpea,₹/quintal,5118.68
2022-09-10,Pigeonpeas,₹/quintal,8155.05
2022-09-10,Coffee,₹/kg,208.47
2022-09-10,Mothbeans,₹/quintal,6557.55
2022-09-10,Chickpea,₹/quintal,5072.45
2022-09-10,Orange,₹/kg,51.72
2022-09-10,Lentil,₹/quintal,6424.69
2022-09-11,Papaya,₹/kg,49.93
2022-09-11,Grapes,₹/kg,93.98
2022-09-11,Pigeonpeas,₹/quintal,6341.0
2022-09-11,Kidneybeans,₹/quintal,8359.65
2022-09-12,Coffee,₹/kg,390.04
2022-09-12,Muskmelon,₹/kg,44.17
2022-09-12,Mungbean,₹/quintal,6501.43
2022-09-12,Coconut,₹/100 pieces,1884.38
2022-09-12,Blackgram,₹/quintal,7716.06
2022-09-12,Orange,₹/kg,64.51
2022-09-12,Orange,₹/kg,43.34
2022-09-12,Cotton,₹/quintal,6857.86
2022-09-13,Watermelon,₹/kg,23.22
2022-09-13,Mothbeans,₹/quintal,6451.34
2022-09-13,Jute,₹/quintal,6230.34
2022-09-13,Jute,₹/quintal,4712.38
2022-09-14,Rice,₹/quintal,2173.69
2022-09-14,Blackgram,₹/quintal,7466.56
2022-09-14,Rice,₹/quintal,2549.93
2022-09-14,Muskmelon,₹/kg,24.85
2022-09-14,Kidneybeans,₹/quintal,9254.54
2022-09-15,Mothbeans,₹/quintal,5540.14
2022-09-15,Mango,₹/kg,128.03
2022-09-15,Watermelon,₹/kg,22.39
2022-09-15,Mothbeans,₹/quintal,6989.62
2022-09-15,Coffee,₹/kg,319.54
